Episode 271	Average Score: -39.67 	steps: 88485.00
Episode 272	Average Score: -37.22 	steps: 89485.00
Episode 273	Average Score: -35.61 	steps: 90485.00
Episode 274	Average Score: -34.25 	steps: 91485.00
Episode 275	Average Score: -33.53 	steps: 91737.00
Episode 276	Average Score: -32.33 	steps: 91850.00
Episode 277	Average Score: -32.63 	steps: 92850.00
Episode 278	Average Score: -32.31 	steps: 93850.00
Episode 279	Average Score: -30.05 	steps: 94850.00
Episode 280	Average Score: -31.18 	steps: 95850.00
Episode 281	Average Score: -31.20 	steps: 96850.00
Episode 282	Average Score: -30.24 	steps: 97850.00
Episode 283	Average Score: -28.24 	steps: 98850.00
Episode 284	Average Score: -27.58 	steps: 99104.00
Episode 285	Average Score: -27.59 	steps: 100104.00
Episode 286	Average Score: -27.78 	steps: 101104.00
Episode 287	Average Score: -26.84 	steps: 102104.00
Episode 288	Average Score: -26.57 	steps: 103104.00
Episode 289	Average Score: -25.58 	steps: 104104.00
Episode 290	Average Score: -25.60 	steps: 105104.00
Episode 291	Average Score: -25.28 	steps: 106104.00
Episode 292	Average Score: -23.57 	steps: 107104.00
Episode 293	Average Score: -23.42 	steps: 108104.00
Episode 294	Average Score: -22.83 	steps: 109104.00
Episode 295	Average Score: -22.53 	steps: 110104.00
Episode 296	Average Score: -22.37 	steps: 111104.00
Episode 297	Average Score: -22.01 	steps: 112104.00
Episode 298	Average Score: -21.34 	steps: 112362.00
Episode 299	Average Score: -17.62 	steps: 113362.00
Episode 300	Average Score: -17.22 	steps: 114362.00
Episode 300	Average Score: -17.22 	steps: 114362.00

Episode 301	Average Score: -16.86 	steps: 115362.00
Episode 302	Average Score: -18.90 	steps: 116362.00
Episode 303	Average Score: -18.72 	steps: 117362.00
Episode 304	Average Score: -18.48 	steps: 118362.00
Episode 305	Average Score: -17.83 	steps: 119362.00
Episode 306	Average Score: -16.65 	steps: 120195.00
Episode 307	Average Score: -16.68 	steps: 121195.00
Episode 308	Average Score: -14.71 	steps: 121299.00
Episode 309	Average Score: -14.06 	steps: 122299.00
Episode 310	Average Score: -13.84 	steps: 123299.00
Episode 311	Average Score: -14.49 	steps: 124299.00
Episode 312	Average Score: -13.71 	steps: 125229.00
Episode 313	Average Score: -13.53 	steps: 126229.00
Episode 314	Average Score: -13.34 	steps: 126335.00
Episode 315	Average Score: -9.96 	steps: 127335.00
Episode 316	Average Score: -9.84 	steps: 128335.00
Episode 317	Average Score: -10.67 	steps: 128847.00
Episode 318	Average Score: -10.30 	steps: 129015.00
Episode 319	Average Score: -9.04 	steps: 129816.00
Episode 320	Average Score: -9.90 	steps: 130816.00
Episode 321	Average Score: -11.76 	steps: 131391.00
Episode 322	Average Score: -12.91 	steps: 132391.00
Episode 323	Average Score: -14.59 	steps: 133390.00
Episode 324	Average Score: -14.83 	steps: 134390.00
Episode 325	Average Score: -12.44 	steps: 134505.00
Episode 326	Average Score: -11.28 	steps: 135505.00
Episode 327	Average Score: -10.73 	steps: 136505.00
